delomrade_fra;delomrade_til;kvartal;time_of_day;weekday_indicator;reiser;co2_tonn
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-1;16:30-20:00;Weekend;3,859733675657658;2,5903564894730926
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-1;20:00-05:30;Weekend;2,921088097604339;1,8824511054869917
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;05:30-08:30;Weekday;24,31468125533091;18,90464226529781
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;08:30-13:30;Weekday;7,958764057953483;5,670695306278087
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;13:30-16:30;Weekday;10,319733743977597;7,361869578550411
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;16:30-20:00;Weekday;7,1796904533372965;5,2441485805732295
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;20:00-05:30;Weekday;5,786080291958915;3,8832105386055944
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;05:30-08:30;Weekend;2,0146657978109914;1,2591386116658563
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;08:30-13:30;Weekend;5,574092818588493;3,633516091558692
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;13:30-16:30;Weekend;3,519877999417893;2,3608170793643204
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;16:30-20:00;Weekend;4,871564869825238;3,4163105199040054
Ersfjord - Røssholmdjupta;Kvaløybyen;2025-2;20:00-05:30;Weekend;2,564215342139828;1,7386260074060786
Ersfjord - Røssholmdjupta;Mortensnes;2019-1;05:30-08:30;Weekday;2,540721797888751;3,507312049819181
Ersfjord - Røssholmdjupta;Mortensnes;2019-1;08:30-13:30;Weekday;1,531818174853407;2,064642740470595
Ersfjord - Røssholmdjupta;Mortensnes;2019-1;13:30-16:30;Weekend;1,000475154400321;1,4758016587030598
Ersfjord - Røssholmdjupta;Mortensnes;2019-2;05:30-08:30;Weekday;2,46076464347128;4,577874612033858
Ersfjord - Røssholmdjupta;Mortensnes;2019-2;08:30-13:30;Weekday;1,5011172525634264;2,753364569396461
Ersfjord - Røssholmdjupta;Mortensnes;2019-2;13:30-16:30;Weekday;1,215214470647469;2,297707112529551
Ersfjord - Røssholmdjupta;Mortensnes;2019-2;16:30-20:00;Weekday;1,1505920661245796;2,120333580595118
Ersfjord - Røssholmdjupta;Mortensnes;2019-2;20:00-05:30;Weekday;1,0124479676221545;1,9112771355712785
Ersfjord - Røssholmdjupta;Mortensnes;2019-3;05:30-08:30;Weekday;2,5156110262410127;4,4223008296746835
Ersfjord - Røssholmdjupta;Mortensnes;2019-3;08:30-13:30;Weekday;1,7322425762947486;3,0705454270542045
Ersfjord - Røssholmdjupta;Mortensnes;2019-3;13:30-16:30;Weekday;1,4527873940822977;2,6937011382670244
Ersfjord - Røssholmdjupta;Mortensnes;2019-3;16:30-20:00;Weekday;1,202754226428144;2,1537080838269285
Ersfjord - Røssholmdjupta;Mortensnes;2019-3;20:00-05:30;Weekday;1,0021474185967474;1,8725161442883216
Ersfjord - Røssholmdjupta;Mortensnes;2019-4;05:30-08:30;Weekday;1,9346850636351274;3,3091556471954418
Ersfjord - Røssholmdjupta;Mortensnes;2019-4;08:30-13:30;Weekday;1,112577405434503;1,892983709331665
Ersfjord - Røssholmdjupta;Mortensnes;2020-1;05:30-08:30;Weekday;1,3881490896669466;2,453897452453808
Ersfjord - Røssholmdjupta;Mortensnes;2020-2;05:30-08:30;Weekday;1,7944225786702923;3,1659490751190433
Ersfjord - Røssholmdjupta;Mortensnes;2020-2;08:30-13:30;Weekday;1,379655544834572;2,4297426258938932
Ersfjord - Røssholmdjupta;Mortensnes;2020-3;05:30-08:30;Weekday;3,1182926249440244;5,50586247467082
Ersfjord - Røssholmdjupta;Mortensnes;2020-3;08:30-13:30;Weekday;1,6799737364188658;2,8376551339718907
Ersfjord - Røssholmdjupta;Mortensnes;2020-3;13:30-16:30;Weekday;1,5627009095994944;2,7592616196583597
Ersfjord - Røssholmdjupta;Mortensnes;2020-3;16:30-20:00;Weekday;1,0927227758621219;1,9161404790522902
Ersfjord - Røssholmdjupta;Mortensnes;2020-3;20:00-05:30;Weekday;1,0265927316969432;1,8507169759029707
Ersfjord - Røssholmdjupta;Mortensnes;2020-4;05:30-08:30;Weekday;2,9114626106952053;5,159654177414247
Ersfjord - Røssholmdjupta;Mortensnes;2020-4;08:30-13:30;Weekday;1,212009751790891;1,9888054014305137
Ersfjord - Røssholmdjupta;Mortensnes;2021-1;05:30-08:30;Weekday;1,1438308198298452;2,016223308175698
Ersfjord - Røssholmdjupta;Mortensnes;2021-2;05:30-08:30;Weekday;1,0417055537747886;1,8160143397890933
Ersfjord - Røssholmdjupta;Mortensnes;2021-3;05:30-08:30;Weekday;4,330788238802648;7,470378705223647
Ersfjord - Røssholmdjupta;Mortensnes;2021-3;08:30-13:30;Weekday;1,6485633885909161;2,794634209974548
Ersfjord - Røssholmdjupta;Mortensnes;2021-3;13:30-16:30;Weekday;1,5957406475257736;2,81850643792521
Ersfjord - Røssholmdjupta;Mortensnes;2021-3;16:30-20:00;Weekday;1,1102262613634384;1,9012969636816692
Ersfjord - Røssholmdjupta;Mortensnes;2021-4;05:30-08:30;Weekday;1,2495335384702355;2,064845670044712
Ersfjord - Røssholmdjupta;Mortensnes;2022-1;05:30-08:30;Weekday;1,4515368687473125;2,3922783265546075
Ersfjord - Røssholmdjupta;Mortensnes;2022-2;05:30-08:30;Weekday;1,35021909207583;2,2834784151324405
Ersfjord - Røssholmdjupta;Mortensnes;2022-3;05:30-08:30;Weekday;2,796151173922415;5,075832571738291
Ersfjord - Røssholmdjupta;Mortensnes;2022-3;08:30-13:30;Weekday;1,2576385271142925;2,359724780877038
Ersfjord - Røssholmdjupta;Mortensnes;2022-3;13:30-16:30;Weekday;1,175818429228972;2,1788825428584087
Ersfjord - Røssholmdjupta;Mortensnes;2022-4;05:30-08:30;Weekday;2,127632281197273;3,83000819543225
Ersfjord - Røssholmdjupta;Mortensnes;2023-1;05:30-08:30;Weekday;2,9250552915383063;5,025493235708122
Ersfjord - Røssholmdjupta;Mortensnes;2023-2;05:30-08:30;Weekday;2,4880044133531816;4,327936332476538
Ersfjord - Røssholmdjupta;Mortensnes;2023-3;05:30-08:30;Weekday;2,5922322781432414;4,309820527992851
Ersfjord - Røssholmdjupta;Mortensnes;2023-4;05:30-08:30;Weekday;1,0491205177276952;1,5668407307567196
Ersfjord - Røssholmdjupta;Mortensnes;2024-1;05:30-08:30;Weekday;1,4067218872732503;2,1916749052876807
Ersfjord - Røssholmdjupta;Mortensnes;2024-2;05:30-08:30;Weekday;1,0549992168218743;1,599996610880258
Ersfjord - Røssholmdjupta;Mortensnes;2024-3;05:30-08:30;Weekday;1,1812669250867487;1,8937848739326688
Ersfjord - Røssholmdjupta;Mortensnes;2024-4;05:30-08:30;Weekday;1,1701347122452728;1,8656840489007371
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-1;05:30-08:30;Weekday;5,633377274806562;7,94675687096521
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-1;08:30-13:30;Weekday;2,6221207809143205;3,6342634198848836
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-1;13:30-16:30;Weekday;1,071025104848847;1,516259165152965
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-1;16:30-20:00;Weekday;1,0792772643890507;1,545030182532977
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-2;05:30-08:30;Weekday;6,482055674322959;13,02175352711439
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-2;08:30-13:30;Weekday;4,882237330600566;9,492400851199458
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-2;13:30-16:30;Weekday;1,583687546559257;3,06073043550729
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-2;16:30-20:00;Weekday;1,0196859330884762;1,9555946358348542
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-3;05:30-08:30;Weekday;8,702879545188202;16,457436750295997
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-3;08:30-13:30;Weekday;6,471858510324231;12,421260396594935
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-3;13:30-16:30;Weekday;1,4949181455081815;2,947520864362335
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-3;16:30-20:00;Weekday;1,638861492344525;3,0517449514889328
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-3;08:30-13:30;Weekend;1,4345065472300966;2,7195383383204144
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-4;05:30-08:30;Weekday;10,41186002747823;19,033088012104933
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-4;08:30-13:30;Weekday;8,709618609518376;15,86057991793059
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-4;13:30-16:30;Weekday;1,6874987317989907;3,093649272742429
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-4;16:30-20:00;Weekday;3,8757470470333075;6,946787975855693
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-4;20:00-05:30;Weekday;1,0100635475016977;1,820587720332901
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-4;08:30-13:30;Weekend;1,8838399242453596;3,4804994289717506
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2019-4;13:30-16:30;Weekend;1,0226807143107024;1,8632486560079686
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-1;05:30-08:30;Weekday;9,601589784837815;18,413132504290587
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-1;08:30-13:30;Weekday;6,69409618532903;12,442921834669969
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-1;16:30-20:00;Weekday;2,644335069372872;4,981434223921113
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-1;08:30-13:30;Weekend;1,428169752921378;2,7404999411019086
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-2;05:30-08:30;Weekday;13,391546728013479;25,572277691456108
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-2;08:30-13:30;Weekday;6,567424344377083;12,435832455650921
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-2;13:30-16:30;Weekday;1,7445078889639685;3,281633563343882
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-2;16:30-20:00;Weekday;1,8043258091875114;3,469868832564237
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-2;08:30-13:30;Weekend;1,115371551661798;2,1368139739007397
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-3;05:30-08:30;Weekday;10,147593245885554;19,412697054059258
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-3;08:30-13:30;Weekday;7,1497559235311545;13,43036322669231
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-3;13:30-16:30;Weekday;1,49404471721597;2,807310577738393
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-3;16:30-20:00;Weekday;1,8689933240292775;3,49630849573192
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-3;08:30-13:30;Weekend;1,8682080748661483;3,5043455116120987
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-3;13:30-16:30;Weekend;1,0869638421256123;2,1464634408639736
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-4;05:30-08:30;Weekday;11,175094902079158;20,498425703379656
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-4;08:30-13:30;Weekday;3,122342178547779;5,636138234885932
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-4;13:30-16:30;Weekday;1,5805995184242034;2,9301848011976004
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-4;16:30-20:00;Weekday;2,1374484605679513;3,9462518517813034
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2020-4;08:30-13:30;Weekend;1,5243060930252885;2,742980514535984
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-1;05:30-08:30;Weekday;8,931787603998066;17,008762892764445
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-1;08:30-13:30;Weekday;6,7979360521418135;12,588292641984864
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-1;16:30-20:00;Weekday;1,9113701488709531;3,580983644984557
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-1;08:30-13:30;Weekend;1,7058755538400143;3,221901796124804
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-2;05:30-08:30;Weekday;14,109969376439484;26,565578029354278
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-2;08:30-13:30;Weekday;7,763924612842462;13,82063666850669
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-2;13:30-16:30;Weekday;2,3893461968342957;4,1042294956069965
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-2;16:30-20:00;Weekday;1,357019362873225;2,5661249628781997
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-2;08:30-13:30;Weekend;1,3117692122014968;2,34357704330624
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-2;13:30-16:30;Weekend;1,0050361888407249;1,8258314107066453
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-3;05:30-08:30;Weekday;10,074506995284562;18,921101711164106
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-3;08:30-13:30;Weekday;6,233793013951944;11,65463123981907
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-3;13:30-16:30;Weekday;2,1600634897967668;4,005213751443543
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-3;16:30-20:00;Weekday;2,311411860571484;4,188028574323756
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-3;08:30-13:30;Weekend;1,1927600758911747;2,142713587255563
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-4;05:30-08:30;Weekday;8,205876665589582;15,256661697914081
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-4;08:30-13:30;Weekday;6,791042542755306;12,022524227753248
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-4;13:30-16:30;Weekday;2,9006447192302223;5,241261899108351
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-4;16:30-20:00;Weekday;2,386783096442236;4,251008341112348
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-4;08:30-13:30;Weekend;1,9014399554752843;3,5090307538949825
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2021-4;13:30-16:30;Weekend;1,7605595664257057;3,1699446056995715
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-1;05:30-08:30;Weekday;7,904368641991744;14,053389380628257
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-1;08:30-13:30;Weekday;8,43428820927236;14,878998800509788
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-1;13:30-16:30;Weekday;2,27587719484255;3,901898384268905
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-1;16:30-20:00;Weekday;3,445402780673292;6,070088755592119
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-1;08:30-13:30;Weekend;1,9602997485506806;3,4668507711542698
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-2;05:30-08:30;Weekday;8,16977054832719;14,434515537759388
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-2;08:30-13:30;Weekday;12,819459022108951;22,26050700979333
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-2;13:30-16:30;Weekday;2,1168544131785003;3,5660020539594743
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-2;16:30-20:00;Weekday;2,84846162794015;5,035266436792491
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-2;08:30-13:30;Weekend;2,5698151919903496;4,488731657255853
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-2;13:30-16:30;Weekend;1,0626792899628994;1,8602444208568207
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-3;05:30-08:30;Weekday;3,395115512355176;6,163681849911451
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-3;08:30-13:30;Weekday;1,9345385159693806;3,543914291840899
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-4;05:30-08:30;Weekday;3,745699798605988;6,811372024236474
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2022-4;08:30-13:30;Weekday;1,3973598041991244;2,434876246547016
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2023-1;05:30-08:30;Weekday;3,897229085209259;6,984300847253777
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2023-1;08:30-13:30;Weekday;1,339265378715446;2,4068091069347135
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2023-2;05:30-08:30;Weekday;3,8322875122540734;6,79576930639304
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2023-2;08:30-13:30;Weekday;1,230471216696746;2,1539809315972755
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2023-3;05:30-08:30;Weekday;4,181485752178425;7,353636070069053
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2023-3;08:30-13:30;Weekday;1,3746101255691678;2,3376135396430873
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2023-4;05:30-08:30;Weekday;5,287266104570647;9,150152977965341
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2023-4;08:30-13:30;Weekday;3,2035951414904207;5,315818482219185
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-1;05:30-08:30;Weekday;5,951741323260705;10,366126363113494
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-1;08:30-13:30;Weekday;3,7674515905256434;6,288448836149171
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-1;08:30-13:30;Weekend;1,2282388933730202;2,1126185737415235
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-2;05:30-08:30;Weekday;4,845476292696632;8,57996422359793
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-2;08:30-13:30;Weekday;3,753925676248463;6,279324134900598
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-2;16:30-20:00;Weekday;1,2725570147524345;2,1256216154025993
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-3;05:30-08:30;Weekday;5,131873349011942;9,159413707283829
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-3;08:30-13:30;Weekday;6,56470553681946;11,203436913870117
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-3;16:30-20:00;Weekday;1,7729651639085655;3,0444636628872557
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-4;05:30-08:30;Weekday;4,673469595633716;8,412437516265694
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-4;08:30-13:30;Weekday;6,011652077384907;10,163487260553714
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-4;13:30-16:30;Weekday;1,1006750510865817;1,8664815491119
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-4;16:30-20:00;Weekday;2,2987292465671745;3,866451327839117
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2024-4;08:30-13:30;Weekend;1,7894475107310677;2,9977272085169657
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2025-1;05:30-08:30;Weekday;3,3856795578540475;5,928255304579757
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2025-1;08:30-13:30;Weekday;3,3220605993389687;5,508530827165347
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2025-1;16:30-20:00;Weekday;2,5180747768310234;4,109180763641622
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2025-1;08:30-13:30;Weekend;1,4669593430729844;2,4559436538560693
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2025-2;05:30-08:30;Weekday;3,0280334111602425;5,31244075091438
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2025-2;08:30-13:30;Weekday;7,305886300826619;12,11730329161795
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2025-2;16:30-20:00;Weekday;1,4436372484975355;2,315638897864453
Ersfjord - Røssholmdjupta;Nordre Tromsøya;2025-2;08:30-13:30;Weekend;1,0429477435068504;1,7187342382611939
Ersfjord - Røssholmdjupta;Sommerlyst;2019-1;05:30-08:30;Weekday;1,4329690661407086;1,8655692475573336
Ersfjord - Røssholmdjupta;Sommerlyst;2019-1;08:30-13:30;Weekday;4,495129833675785;5,736899028825056
Ersfjord - Røssholmdjupta;Sommerlyst;2019-1;13:30-16:30;Weekday;2,3160483251599158;2,941673102387676
Ersfjord - Røssholmdjupta;Sommerlyst;2019-1;16:30-20:00;Weekday;1,715923961126531;1,8429592294212902
Ersfjord - Røssholmdjupta;Sommerlyst;2019-1;08:30-13:30;Weekend;2,464271467758875;3,3488886328548633
Ersfjord - Røssholmdjupta;Sommerlyst;2019-1;13:30-16:30;Weekend;2,2847345221508863;2,9329098701199494
Ersfjord - Røssholmdjupta;Sommerlyst;2019-2;05:30-08:30;Weekday;1,2926860405344356;2,072375860379079
Ersfjord - Røssholmdjupta;Sommerlyst;2019-2;08:30-13:30;Weekday;3,103411757315075;5,136171259272313
Ersfjord - Røssholmdjupta;Sommerlyst;2019-2;13:30-16:30;Weekday;1,6978749872504344;2,8017729896632777
Ersfjord - Røssholmdjupta;Sommerlyst;2019-2;16:30-20:00;Weekday;1,743118073122921;2,814131494433542
Ersfjord - Røssholmdjupta;Sommerlyst;2019-2;20:00-05:30;Weekday;1,0535905496690117;1,7515767645070468
Ersfjord - Røssholmdjupta;Sommerlyst;2019-2;08:30-13:30;Weekend;1,400859508104774;2,3716654563696995
Ersfjord - Røssholmdjupta;Sommerlyst;2019-2;13:30-16:30;Weekend;1,4500569416828222;2,4705468156282033
Ersfjord - Røssholmdjupta;Sommerlyst;2019-3;08:30-13:30;Weekday;3,106963141130288;5,120585142417699
Ersfjord - Røssholmdjupta;Sommerlyst;2019-3;13:30-16:30;Weekday;2,1822928515495836;3,652722722565105
Ersfjord - Røssholmdjupta;Sommerlyst;2019-3;16:30-20:00;Weekday;1,5806186259174173;2,582234498269854
Ersfjord - Røssholmdjupta;Sommerlyst;2020-3;05:30-08:30;Weekday;1,271147452313596;2,200478004490371
Ersfjord - Røssholmdjupta;Sommerlyst;2020-3;08:30-13:30;Weekday;2,3691318658225855;3,695501794974956
Ersfjord - Røssholmdjupta;Sommerlyst;2020-3;13:30-16:30;Weekday;1,8970027528132245;3,0895918795606994
Ersfjord - Røssholmdjupta;Sommerlyst;2020-3;16:30-20:00;Weekday;1,3530783490211427;2,1455294350500798
Ersfjord - Røssholmdjupta;Sommerlyst;2020-4;05:30-08:30;Weekday;1,0779055279611127;1,816098107551358
Ersfjord - Røssholmdjupta;Sommerlyst;2020-4;08:30-13:30;Weekday;3,662186242679748;5,560024077158892
Ersfjord - Røssholmdjupta;Sommerlyst;2020-4;13:30-16:30;Weekday;2,7575404178860285;4,319687601619088
Ersfjord - Røssholmdjupta;Sommerlyst;2020-4;16:30-20:00;Weekday;1,942491957735029;2,9682956957187066
Ersfjord - Røssholmdjupta;Sommerlyst;2020-4;08:30-13:30;Weekend;1,807906849080366;2,813444664403758
Ersfjord - Røssholmdjupta;Sommerlyst;2020-4;13:30-16:30;Weekend;1,5967488296640175;2,494761152194989
Ersfjord - Røssholmdjupta;Sommerlyst;2021-2;05:30-08:30;Weekday;1,5163631788637242;2,7457360790192684
Ersfjord - Røssholmdjupta;Sommerlyst;2021-2;13:30-16:30;Weekday;1,0398340728637707;1,8686941409362041
Ersfjord - Røssholmdjupta;Sommerlyst;2021-3;05:30-08:30;Weekday;1,6344115303051736;2,8574969456608703
Ersfjord - Røssholmdjupta;Sommerlyst;2021-3;08:30-13:30;Weekday;1,9490580063058667;3,0698382875340076
Ersfjord - Røssholmdjupta;Sommerlyst;2021-3;13:30-16:30;Weekday;1,6679979575434356;2,757070743036093
Ersfjord - Røssholmdjupta;Sommerlyst;2021-4;05:30-08:30;Weekday;1,7453060687965503;2,958144306762812
Ersfjord - Røssholmdjupta;Sommerlyst;2022-1;05:30-08:30;Weekday;1,6864948573668415;2,622414292151014
Ersfjord - Røssholmdjupta;Sommerlyst;2022-2;05:30-08:30;Weekday;1,501356253870834;2,3778399095468825
Ersfjord - Røssholmdjupta;Sommerlyst;2022-2;08:30-13:30;Weekday;1,2058869071545784;1,8432895919699164
Ersfjord - Røssholmdjupta;Sommerlyst;2022-4;05:30-08:30;Weekday;1,2634823404769275;1,9984769377158282
Ersfjord - Røssholmdjupta;Sommerlyst;2023-1;05:30-08:30;Weekday;1,5779028403918864;2,4645944401084052
Ersfjord - Røssholmdjupta;Sommerlyst;2023-1;08:30-13:30;Weekday;1,174881772177035;1,7825699255207386
Ersfjord - Røssholmdjupta;Sommerlyst;2023-2;05:30-08:30;Weekday;1,3399432122047874;2,1146318829428985
